    Step 	 temperature 	 pressure 	 Potential Energy 	 Kinetic Energy 	 Sum Energy
     211	 1.99686	 1.72448	         -3749.5	         3005.88	        -743.611
     212	 1.99697	 1.72748	        -3749.69	         3006.04	        -743.656
     213	 1.99621	 1.73413	        -3748.64	          3004.9	        -743.739
     214	 1.99367	 1.74755	        -3744.92	          3001.1	        -743.826
     215	 1.98852	 1.77043	        -3737.23	         2993.37	        -743.855
     216	 1.98063	 1.80296	        -3725.32	         2981.53	        -743.788
     217	 1.97094	 1.84142	        -3710.62	            2967	        -743.613
     218	 1.96155	 1.87819	        -3696.29	         2952.91	        -743.383
     219	 1.95496	 1.90396	        -3686.26	         2943.03	        -743.236
     220	 1.95287	 1.91247	        -3683.16	         2939.89	        -743.265
     221	 1.95527	 1.90367	        -3686.91	         2943.49	        -743.412
     222	 1.96085	 1.88226	        -3695.45	         2951.87	        -743.582
     223	 1.96781	 1.85465	        -3706.05	         2962.31	        -743.745
     224	 1.97435	 1.82733	        -3715.98	         2972.11	        -743.865
     225	 1.97918	  1.8052	        -3723.22	         2979.35	        -743.871
     226	 1.98214	 1.78916	        -3727.52	         2983.79	        -743.727
     227	 1.98447	  1.7752	        -3730.82	         2987.29	        -743.531
     228	 1.98771	 1.75799	        -3735.66	         2992.15	        -743.509
     229	 1.99194	 1.73751	        -3742.16	          2998.5	        -743.657
     230	 1.99585	  1.7189	         -3748.1	         3004.36	        -743.739
     231	 1.99852	 1.70551	        -3752.05	         3008.37	        -743.678
     232	 2.00034	 1.69606	        -3754.65	         3011.09	        -743.558
     233	 2.00225	 1.68719	        -3757.46	         3013.96	        -743.507
     234	 2.00459	 1.67767	        -3761.09	         3017.48	        -743.611
     235	 2.00635	 1.67108	        -3763.93	         3020.11	        -743.814
     236	 2.00564	 1.67391	        -3763.01	         3019.05	        -743.955
     237	 2.00117	 1.69054	        -3756.28	         3012.34	        -743.938
     238	 1.99316	 1.71981	        -3744.09	         3000.32	         -743.77
     239	 1.98337	 1.75518	        -3729.16	         2985.64	        -743.517
     240	 1.97448	 1.78702	        -3715.57	         2972.31	        -743.264
     241	 1.96914	 1.80578	         -3707.4	         2964.29	        -743.106
     242	 1.96905	 1.80532	        -3707.25	         2964.17	        -743.084
     243	 1.97464	 1.78443	         -3715.7	         2972.55	        -743.148
     244	 1.98516	 1.74592	        -3731.65	         2988.32	        -743.329
     245	 1.99848	 1.69744	        -3751.97	         3008.31	        -743.664
     246	 2.01114	 1.65174	        -3771.28	          3027.3	        -743.975
     247	 2.01981	 1.62094	        -3784.43	          3040.3	        -744.122
     248	 2.02268	 1.61153	        -3788.72	          3044.6	        -744.113
     249	 2.01968	 1.62375	        -3784.09	         3040.11	        -743.974
     250	 2.01224	 1.65259	        -3772.69	         3028.94	        -743.748
     251	 2.00273	  1.6894	        -3758.18	         3014.69	        -743.487
     252	 1.99395	 1.72417	        -3744.76	         3001.51	         -743.25
     253	 1.98831	   1.748	        -3736.18	         2993.06	        -743.117
     254	 1.98716	 1.75598	        -3734.47	         2991.33	        -743.142
     255	 1.99023	 1.74894	        -3739.24	         2995.94	        -743.302
     256	 1.99589	 1.73269	        -3747.96	         3004.43	        -743.531
     257	 2.00178	 1.71563	        -3757.01	         3013.26	        -743.749
     258	 2.00567	 1.70581	        -3762.98	         3019.09	        -743.887
     259	 2.00613	 1.70834	         -3763.7	         3019.79	        -743.917
     260	 2.00288	  1.7243	        -3758.76	          3014.9	        -743.857
     261	 1.99659	 1.75121	        -3749.22	         3005.47	         -743.75
     262	 1.98856	 1.78441	        -3737.07	         2993.43	        -743.637
     263	 1.98021	 1.81869	        -3724.46	         2980.91	        -743.557
     264	 1.97273	 1.84962	         -3713.2	         2969.68	        -743.526
     265	 1.96687	 1.87436	        -3704.43	         2960.89	        -743.534
     266	 1.96299	 1.89158	        -3698.64	         2955.07	        -743.572
     267	 1.96106	 1.90138	         -3695.8	         2952.17	        -743.629
     268	 1.96077	   1.905	        -3695.42	         2951.75	        -743.671
     269	 1.96175	 1.90397	        -3696.94	         2953.22	        -743.718
     270	 1.96333	  1.9006	        -3699.43	         2955.58	        -743.848
     271	 1.96422	 1.89957	         -3700.9	         2956.92	        -743.985
     272	 1.96331	 1.90504	        -3699.51	         2955.55	        -743.959
     273	 1.96094	 1.91576	        -3695.79	            2952	        -743.788
     274	 1.95877	 1.92574	        -3692.39	         2948.74	        -743.644
     275	 1.95838	  1.9295	        -3691.72	         2948.15	        -743.568
     276	 1.96064	 1.92412	        -3695.09	         2951.55	        -743.545
     277	  1.9656	 1.90942	        -3702.64	         2958.99	        -743.647
     278	 1.97211	 1.88951	        -3712.59	         2968.76	        -743.833
     279	 1.97828	 1.87121	        -3721.95	         2978.01	        -743.939
